population,generations,n_gates,generation,genome,fitness,energy,is_best
,,,2,10111010000101001000001111001001100010111111,1.117149,-1.1173489211359304,False
,,,2,10011010100011100000110010001001110010011111,1.117049,-1.1173489211359315,False
,,,2,11010001000100011010000111010011110100100101,1.116949,-1.1173489211359315,False
,,,2,11111100100100001010100111010100111100111101,1.116949,-1.1173489211359315,False
,,,2,11010001100100001000000011011111000000101111,1.116849,-1.117348823439408,False
,,,2,11010000101100011010000101000001110110111101,0.760164,-0.7602638294193275,False
,,,2,11011100111100110010000111010101110100110001,1.135789,-1.1361891583280614,False
,,,2,11001100110100000010000111010101111011101111,1.135789,-1.1361891581770653,False
,,,2,10001100100100010000000111010101110011111011,1.135789,-1.1361891539537987,False
,,,2,11011110100100001011110111010111110101101100,1.135789,-1.1361891539486448,False
,,,2,11010100100101011110111111000101110000110101,1.117349,-1.1173489211359304,False
,,,2,11011100110100001010101111010100110101111000,1.117349,-1.1173489211359304,False
,,,2,11111101100101001000001111010101110101101100,1.117349,-1.1173489211359304,False
,,,2,10001010000010001011110110010101110100011100,1.117249,-1.1173489211359315,False
,,,2,11111100000100000010000011000101110011111010,1.117249,-1.1173489211359315,False
,,,2,11001101100100000010000110010101110011111111,1.117249,-1.1173489211359315,False
,,,2,10001000000010001010010110011101010100111111,1.117249,-1.1173489211359315,False
,,,2,10001000000010001010010101010101110100110101,1.117049,-1.1173489211359315,False
,,,2,11001100101100000010100011010111110001010111,1.117049,-1.1173489211359304,False
,,,2,11010100101100001110000011010101110101111100,1.117049,-1.1173489211359304,False
,,,2,11010100100100111110000011010101111101111100,1.117049,-1.1173489211359304,False
,,,2,11001100100100000010010101010001110011111111,1.117049,-1.1173489109981616,False
,,,2,11010100100100011111100111110001110110110100,1.116949,-1.1173489211359315,False
,,,2,11001100100000000110000111010001111011111111,1.116749,-1.1173488944191667,False
,,,2,11011000100001001010110011110011110101101100,0.402879,-0.40317873770272444,False
,,,2,10001001000010011010010111010101110100111101,0.298947,-0.2994465905315855,False
,,,2,100111010001111000100110111000010111110101010100011110011111110111,1.117349,-1.1173489211359304,False
,,,2,100000001010100110010011010111101100001010001101000000111000010110,1.117249,-1.1173489211359304,False
,,,2,001111111011110100101011101110000001110010001101100010111111100000,1.117049,-1.1173489211359304,False
,,,2,010000111011110100101010101110010001000011101010111101110110100110,1.116849,-1.117348919160337,False
,,,2,111010011001111101111110101011111111011101110110001001101011111110,1.116849,-1.1173489166033217,False
,,,2,000001010111011110110100111001100001100101011010101111100010010010,1.116849,-1.117348903832439,False
,,,2,001000101111000110000011000111011101111111111100011011101110111110,1.116649,-1.1173489211359315,False
,,,2,011111111101010110100100110001110100011100110111100001111110011010,1.116449,-1.1173489211359315,False
,,,2,100000111100110110101111001010101011010010100010000010000011100101,1.116449,-1.1173488671326683,False
,,,2,011010110111100110111111001001001110110010010111010101111010010101,0.828536,-0.8290363567436033,False
,,,2,011011000000001011101010111001111100110010001100110100101010000110,0.819116,-0.8196162307564505,False
,,,2,001000111000101101011100101010100110000010100101001000010101000110,0.818916,-0.8196162385643746,False
,,,2,011111111100110111110001101010111011011111100000101101011001111110,0.818516,-0.8196162173311416,False
,,,2,100100101111111010110000010110000001010011101000010001110111111110,0.521684,-0.5218835559928177,False
,,,2,011100111101101101111101011010011000100111000000111111111001010110,0.477947,-0.47844692117203846,False
,,,2,100001010010010101010101010010001110011100010100111100101110000111,0.440613,-0.440812832243195,False
,,,2,010101010000010011001010111001101011101010010101001000011010111101,0.440013,-0.4408128210736505,False
,,,2,111101100100110000101110111011101111101011000011100110100101000010,0.402979,-0.40317873770272444,False
,,,2,011101101101000000100011100101001010100100110010111110100101001011,0.372077,-0.37257737395831436,False
,,,2,010011111101010100111010001001010001110111111111111010000011001101,0.299047,-0.2994465879619702,False
,,,1,100111011100111000110110011001110111100001100111100010011101110000,1.135789,-1.1361891508211837,False
,,,1,100111010001111000100110101000010111111101010100011110011101110111,1.117349,-1.1173489211359304,False
,,,1,110000001000100110010011110111101101001010001100000000111000010100,1.117249,-1.1173489211359304,False
,,,1,100000000010100110010011111111000001100010001101100010111111100100,1.117149,-1.1173489211359315,False
,,,1,010001111011110100101110101111010000100011111001111101010100100110,1.117149,-1.1173489211359304,False
,,,1,001111111011110100100011101111000001110000001101100010111111010110,1.117049,-1.1173489211359304,False
,,,1,001111111011010100100011101110000001110000001100000110111111010111,1.117049,-1.1173489211359304,False
,,,1,001111111011110100100011101110100001110010001101100010111101110000,1.117049,-1.1173489211359304,False
,,,1,001111111011110110101011101100000100001000001001100000111000010110,1.117049,-1.1173489211359304,False
,,,1,010000101010100110000011010111001100001010001101000000011000110110,1.117049,-1.1173489172419482,False
,,,1,000001001010101010010111000111101100001010011101000000111010010110,1.116849,-1.117348918961018,False
,,,1,100000001010100101010001010111111100001010001101001000011000100000,1.116849,-1.117348835223595,False
,,,1,100000100010100110010001010110101000001010101111001000111000010100,1.116749,-1.117348918880885,False
,,,1,100000001011111100101010101110010001010011101010111101110111100110,0.521884,-0.5218835559928177,False
,,,1,010001011111011100111010101110010001010001001010111100110110100110,0.521884,-0.5218835559928174,False
,,,1,001111011011110000101011101100000001110010001101100110011110000001,0.521584,-0.5218835559928174,False
,,,1,001010001000100110010011010111101000001010001101000000111000001110,0.521584,-0.521883547710775,False
,,,1,001111110011110101101011111110000000110010001101100010111111000000,0.477847,-0.478446866806771,False
,,,1,010000011011000100101000100110010001010011101010111000110110110111,0.402979,-0.4031787376241518,False
,,,1,001111011010110100101111101110100001111000001101100010111111100000,0.106404,-0.10710398226593602,False
,,,2,100111011101111000110110011001110111100011100111100010011101110000,1.135789,-1.136189153463959,False
,,,2,100111010001111001100110101000010111111010001001100010111111110100,1.117349,-1.1173489211359304,False
,,,2,100111010001111000100110101000010111111111000100011110011101100100,1.117349,-1.1173489211359304,False
,,,2,110111000001111000110011110111101101001010001100000000111000010100,1.117349,-1.1173489211359304,False
,,,2,100111010001111000100110101100110101111011001100111000111100010100,1.117349,-1.1173489211359304,False
,,,2,110000001010100110000110101000010111110101010100011100011101110111,1.117249,-1.1173489211359304,False
,,,2,110000001000100110010011110111101101001010011100000110111111110110,1.117249,-1.1173489211359304,False
,,,2,100100000010100100010011111111000011100101010100011110011101110111,1.117149,-1.1173489211359304,False
,,,2,010000101001100110010011110111001101001101110100011110011101110111,1.117149,-1.1173489193113837,False
,,,2,100110011110111000100110101010010111111101110100001110011101110011,1.117149,-1.1173489144982716,False
,,,2,101000000010100010010011101011000001000000001001100010111111100100,1.117049,-1.1173489211359315,False
,,,2,100000101010000110010011111111001001000010001101100100001100100100,1.116949,-1.1173489211359318,False
,,,2,100000000010100110010011111101000000110010001101100010110111110011,1.116949,-1.1173489211359315,False
,,,2,100111011001111001110110111011110011100001100111100011011100110000,1.116949,-1.1173489211359315,False
,,,2,000000000010100110000011100111001001100010001101100011111101100100,1.116949,-1.1173489176658005,False
,,,2,100011000010101110000001111111000001100010011101101010011101100101,1.116549,-1.1173489211359315,False
,,,2,110001001000100100011011110101110101000010001110010010111111101100,0.797698,-0.797897923959798,False
,,,2,101000001110100110011011111111000001100110001001100000111000010100,0.478247,-0.47844692678366507,False
,,,2,100111010011111000100100101000010110111101000100011110011011111111,0.403179,-0.40317873770272444,False
,,,2,110000001000100110010011110111101001001010001100000000111100010100,0.403079,-0.40317873770272444,False
,,,3,101110000001110000110110011001110101100011100111100010011001111000,1.135789,-1.1361891551714192,False
,,,3,100111011010111000110110011101111111000011100111100010011101100000,1.135789,-1.1361891546133944,False
,,,3,100111010000111110100110011001110101101011100111100001011101110000,1.135389,-1.1361891616066708,False
,,,3,101101010001111001100110101000010111111010011001100011111110010000,1.117349,-1.1173489211359304,False
,,,3,110111000001111100110011110110101100001010001110000000110000010100,1.117349,-1.1173489211359304,False
,,,3,101111011101111000110110011011110111110110001001000110010011110110,1.117349,-1.1173489211359304,False
,,,3,100111000101111000000010101000010111111110000100011110011001100100,1.117349,-1.1173489211359304,False
,,,3,100111010001111000110011110111101101011010101100100001111000010101,1.117349,-1.1173489211359304,False
,,,3,100111010000111000100110101000010111111111000100011110011101110100,1.117349,-1.1173489211359304,False
,,,3,000011010001111001011111101001010111111000101001100010110100100100,1.117349,-1.1173489211359304,False
,,,3,100111011101111000110011110111101101001000001100111000101000100100,1.117349,-1.1173489211359304,False
,,,3,101111011111101000100110001000011111111111011100011101011101110100,1.117349,-1.1173489211359304,False
,,,3,100111011001110000110110001001110111100011101111100010001101110000,1.117149,-1.1173487812565983,False
,,,3,101111011001111000110110011000110111100011100111101110011101110000,1.116949,-1.1173489211359315,False
,,,3,100111010001101000100111001000000011111111010100011111011101100100,1.116949,-1.1173489126752207,False
,,,3,100111001001111000110110000000010011111111000110011110011101100100,1.116849,-1.1173489211359315,False
,,,3,100111010001111000100111101000000101111001100101001010011101110000,0.819516,-0.8196162385643739,False
,,,3,110111010101111000110011110110101101001010001100000000101001110000,0.478347,-0.4784469267836655,False
,,,3,100111010011111000110000010001110111100011001111100010011101110000,0.402979,-0.40317873770272444,False
,,,3,100111011101011000110110011001110111100111100111110010001100010100,0.402579,-0.4031787360305237,False
,,,4,101110000011111001110110011001110101101011100111100001011101010000,1.135789,-1.1361891525158057,False
,,,4,101111110000101100100110111000110111101011110111110001011101111100,1.135489,-1.1361891391842254,False
,,,4,000011110000111110100111011000110101101001100111100001011101010000,1.135389,-1.1361891618742423,False
,,,4,101001010101111001100110101000010111111010011001100011111110011000,1.117349,-1.1173489211359304,False
,,,4,101100010011111101100110101000010111111010011001000011111110011000,1.117349,-1.1173489211359304,False
,,,4,100011010001111000100110101100010110101010011001100011111100010100,1.117349,-1.1173489211359304,False
,,,4,101100010001111011101010101000010111111000011001000011111110010000,1.117349,-1.1173489211359304,False
,,,4,101111101001110000110010011101110101100001101111000010011001011000,1.117349,-1.1173489211359304,False
,,,4,110111011011111000000110011001100011000110111111100010011101100010,1.117149,-1.1173489211359304,False
,,,4,111101010001111001110100100000010111111010011001101011110110011000,1.117049,-1.1173489211359315,False
,,,4,101110000011110000111110011001110101100001100001100010011001110000,1.117049,-1.1173489191276063,False
,,,4,101101010001111110100100011101110101101010100111000001011101110100,1.117049,-1.1173488232536406,False
,,,4,101110100001110000110010011001111101100011100111100011011101100000,1.116949,-1.1173489211359315,False
,,,4,100010010001111110100110011001010101001011110111100011111100100100,1.116949,-1.1173489211359315,False
,,,4,100010110000101010100110011001110101110011000011001010011001111010,1.116949,-1.1173489100080398,False
,,,4,100101011000111110100110011000110101101011100111101001011101010000,1.116549,-1.1173489211359315,False
,,,4,100011010010110010110110111101111111000011100110100010011101100000,0.819416,-0.8196162385643746,False
,,,4,100111011010111000111110011101111101000011100110100011111101101000,0.760164,-0.7602638294193278,False
,,,4,101110100001110001110100101001110001100011100111101010011001111000,0.521384,-0.5218835559928181,False
,,,4,001101010001111001100010111000010111111010011001000011111100010000,0.478147,-0.4784469267836655,False
,,,4,1011001111011011100100111111001101101110110010100110100100000110011101100001110011101010,1.117349,-1.1173489211359304,False
,,,4,1010010110011000111001110010100111101010010010010010100111111010001011001011100001011010,1.117149,-1.1173489211359313,False
,,,4,0101001101000000010000011011000011010111000011000000101101101010001101111111010000111100,1.116849,-1.1173488864637586,False
,,,4,0010110101001001101111110111000110010001010010011001001111100001100001010100111110111011,1.116749,-1.1173489211359315,False
,,,4,1111101010111010001110010111110001100011111101100001001011011001111001000011010001110100,1.116649,-1.1173489125321698,False
,,,4,0111001111110000100000111001001010001110010111010111110000001100011101010101000000101111,1.116649,-1.1173489085336255,False
,,,4,1100001011111001100000010111011101011011110111011111111011000110101011101010000000000100,1.116649,-1.1173488898051553,False
,,,4,1001011110101100100111111001001100010000011010110001000000111000000011011011011001101111,1.116349,-1.1173489211359315,False
,,,4,1100010000001100000001000000100110001100011111001011000000010110011110110010000000000100,1.116249,-1.1173489036472237,False
,,,4,0111100111010101100101111101001010011111010000111100010111001000001001111101101010110101,1.116049,-1.1173489211359315,False
,,,4,0111011001101010100000110101001011110000010010111100011111000110000011110110000011110111,1.116049,-1.1173489030820836,False
,,,4,0101010101001010110000111101110100011011111000000101011011010100110100001111011100010000,1.115949,-1.1173488866888708,False
,,,4,0101010000111111000011010100010001101100001110000011000000011000101001001010010000010110,0.759864,-0.760263829419328,False
,,,4,0011110101111110101000010100110100000001011101111110000110111010101000111001011101001011,0.759264,-0.7602638278984485,False
,,,4,0100010101111000010111111010101010111011001110001111101011001111010010100110110000001001,0.521384,-0.5218835559928179,False
,,,4,0000011111000000000111111110010110010100110110010100111000101001101110111011000101110011,0.521284,-0.5218835348396431,False
,,,4,1110001100100001110101100110001010111111100100101101010010101110101111111101000101001101,0.521184,-0.521883554223884,False
,,,4,0111110000001111111010011000010000100111110010000101101001110101101110010100100000100010,0.477147,-0.47844692337422046,False
,,,4,1111110011011101000010111001101110110010010100010001110011100000000110001000000001101010,0.402679,-0.40317873770272444,False
,,,4,0010110000001010010110001101000001000010100101010100010111011000010101000110001101010111,0.306293,-0.30719259188700365,False
,,,1,1010000110011000111011100010101111101000010010010001001111100011100001010100111110111011,1.117149,-1.1173489211359304,False
,,,1,1011001111011011100100111110001100101110010110100110000100000110011101100001110011101110,1.117049,-1.1173489211359315,False
,,,1,1000111101100000010001010011100010010011000010000000101101101110111101111111010000111100,1.117049,-1.1173489207499658,False
,,,1,1011001111011011100000111111101111101110110010100110101101000111010101100001110011101010,1.117049,-1.1173489199222928,False
,,,1,1011101111011011100100111111111111010111000011010100111101100010000101110111010000101101,1.117049,-1.1173488417609725,False
,,,1,1010110110011010111001111010100110110010010010010010100111110010001011001011100011011010,1.116949,-1.1173489211359315,False
,,,1,0111001101000000010000011011000011010111100010000000110100000010001101011111010010101100,1.116949,-1.1173489085503983,False
,,,1,1011001111011111101110111100000110010001010010011001001111100001100001000101111110111010,1.116849,-1.1173489211359315,False
,,,1,0010110100001001101111110111000110010001000000111001001011000001100101010110110110111011,1.116449,-1.117348918329212,False
,,,1,0111100101001001101011110101010110010001010010011001001111100001100001011100111110111111,1.116349,-1.1173489211359315,False
,,,1,0111011101010000000000011010100011010111000011000000101101001010001101111111010000111011,0.819116,-0.8196162385643746,False
,,,1,0101001101000000010000111011000011000101010011000000100101101000001001110100111110111011,0.759964,-0.7602638250095428,False
,,,1,1111001111011111000100111111001101101110000011100100000100000110010100100001110011101010,0.708198,-0.7083977558337579,False
,,,1,0110110101001001101111110111000100010011010010011101000111100001100001011111010000111100,0.521384,-0.5218835477571493,False
,,,1,0010110110001001100111100111000110010001010111111001001111100001100001010100111100111110,0.477847,-0.47844692678366524,False
,,,1,0010110101001001100111110111000110010000010110001011101111110010001011001111100001011000,0.477847,-0.47844692678366524,False
,,,1,0010110001001001111011100111000110010001010010011001011011100001100011010100111110111001,0.477747,-0.47844692678366524,False
,,,1,0101001101100010010000010101000001101110100010100110100100001110011101100000110111101010,0.440213,-0.4408128320888899,False
,,,1,0010100101001001100100011111001101110100110010100010000100000111011101100001110011101010,0.402679,-0.4031787377027245,False
,,,1,0101000101000100011000011010000011010111000011001000101001101010001101101111010000101100,0.21187,-0.21267014471580722,False
,,,2,1010000110011010101011100010101111101011010011010001001101010110011101101101010011101110,1.117349,-1.1173489211359304,False
,,,2,1010000010011000111000100010011111100001010010110001001110100011000100110101110110101110,1.117249,-1.1173489211359304,False
,,,2,1010000000011001111101101010101101101001010010010001001111101011100001010100111010111011,1.117149,-1.1173489211359304,False
,,,2,1011000111011001101011110010100101100100010010010011001111100011100001010100111110111011,1.117149,-1.1173489211359304,False
,,,2,1011001111011010100100111110001100101110010110000110100100000011001101101001110011100110,1.117049,-1.1173489211359315,False
,,,2,1010001111011010100100111110001100101110010110100110000100000010011100100111110011101110,1.117049,-1.1173489211359315,False
,,,2,1010000111011011100000110101101010010001000110110000101101101110111100011111010000110000,1.117049,-1.1173489211359315,False
,,,2,1011001011011011100100111110011100001100010111000110000100000110011001010110011111111010,1.117049,-1.1173489208591727,False
,,,2,1011001111011011100000111111101111101110010010000110101100000111000101100011110001101110,1.117049,-1.1173488891014904,False
,,,2,1011001110010011100100001110001100111110110110100110100100010110001101100001011111111010,1.116949,-1.1173489211359315,False
,,,2,1111000111011011100100101110001100100100000110100110000100100011100001010000111110111011,1.116949,-1.1173489211359304,False
,,,2,1110000110011000101011100011101111101010110000010001011101100011100001010100111110111111,1.116949,-1.1173489211359304,False
,,,2,1000011101100000110001010101100010110011010010000000101100101011111101111111010000111010,1.116749,-1.1173489150204559,False
,,,2,1000111101100000010001010011100010010011010011001000101101111110110101111111011110111011,1.116749,-1.117348901544085,False
,,,2,1000111101101000010001011011111111100110100010100110101101000111000111010011111011101011,1.116549,-1.1173489172890116,False
,,,2,1010001111011011001000111010001100100010010110100010000100000100010101000001110011101110,0.760164,-0.7602638294193275,False
,,,2,1010000110001001111011100011101111101000000011011000001110100011110001010100111010111011,0.478147,-0.47844692678366524,False
,,,2,1011000110011000110111100010101111101000010010010001011111101011100001000110111110111001,0.402979,-0.40317873770272455,False
,,,2,1010001001111001100000111011101111101110110100100110101001000011010101100011010011101010,0.402579,-0.4031787377027244,False
,,,2,1010001110011000111110100010100111101001010100010001001111101011100001110100001001011100,-0.023659,0.022958878371057555,False
,,,3,1010000011011000111000100010011111001001000010110001001011100011101111110001010110001100,1.117349,-1.1173489211359304,False
,,,3,1110000111011010101011100010101111101011010011011010001101010010011101101101011011101111,1.117349,-1.1173489211359304,False
,,,3,1000000110010000101011110010101101110100010010010010101111100011001010010100111110111011,1.117349,-1.1173489211359304,False
,,,3,1010010010011000111000100010011111100001010010010001001110101011000100110111111110101110,1.117249,-1.1173489211359304,False
,,,3,1011000110011010101011100010011111100001010010110001001111000011000100110101110110101110,1.117249,-1.1173489211359304,False
,,,3,1010000000011001111000100010011111100101000010010001001110100011000100110101100110001010,1.117149,-1.1173489211359315,False
,,,3,1010000010011001111001101010101101101001010010011011101111101110100001010100111100010011,1.117149,-1.1173489211359304,False
,,,3,1001000111011001101011110010110101100100010010110011001111100011100001011100111110111111,1.117149,-1.1173489211359304,False
,,,3,1011000111011001101011100110100101100100010010111111001111101011100001010100111010111011,1.117149,-1.1173489211359304,False
,,,3,1010110110111000011000000010111111100000010010111000001110100011000100110101110111101100,1.117049,-1.1173489211359315,False
,,,3,1011100111011101101011110000110101100100010010000010001111000011110001110100110110111110,1.117049,-1.1173489160756955,False
,,,3,0010000011011000011001100010010100101001010010010001001111001011100111010101111110111011,0.828236,-0.8290363532156579,False
,,,3,1010100110011010101011100010001111101011011011010001011101010010010101001101010001101110,0.760164,-0.7602638294193275,False
,,,3,1011000111011001101001010010100101100100010010011101011111100011110000010100111110111111,0.707998,-0.7083977492094259,False
,,,3,1010000010011000111000100010101011001010010011110001001001010100011101101101010011101111,0.521884,-0.5218835559928174,False
,,,3,1010000000011001101101001010101001111101010010010001001011101011100001010100111010111011,0.521284,-0.5218835559928179,False
,,,3,0010000000011001111000101010101100101001000010110011001111100011100011010100111110111011,0.461831,-0.46253114684777125,False
,,,3,1011001111010001101101110010100111100100010010010010001111000010100001000110111100100011,0.402979,-0.40317873770272455,False
,,,3,1010000100011011111101001010101101100001010010110001001110100011000100100101110110101110,0.402979,-0.4031787377027244,False
,,,3,1011001011011001111000100010011111100001110010010001001111100011000000110101100110101110,0.402879,-0.40317873770272455,False
,,,4,1110010010011001110000100010011101001001110010110001001011110011111111110001010010001100,1.135789,-1.1361891534004034,False
,,,4,0000000110010000101001111010101101100100000010010010101111000011001010010100101111111101,1.135589,-1.1361891582709949,False
,,,4,1110000011011000111001100010001111001001000010111001001011100011101111110001010111001100,1.117349,-1.1173489211359304,False
,,,4,1110010011010010111011100010101111100011010011011010000101000010011100101100011011101111,1.117349,-1.1173489211359304,False
,,,4,1011010010111000111000000011011111100011000010110000101011100011000010111110111110111011,1.117349,-1.1173489211359304,False
,,,4,1010010010011000110000100010011111100001010010010011001101010010011101100111011011101111,1.117349,-1.1173489211359304,False
,,,4,1110000111011010101011100010101111101001010011010010001100010110011101101101011011101110,1.117349,-1.1173489211359304,False
,,,4,1110000111011110101011100010101111111011010010011010001001100001001010010100111100011011,1.117249,-1.1173489211359315,False
,,,4,1000000010010000101011110010101101110110010010010001001111101001000100110111110110101110,1.117249,-1.1173489211359304,False
,,,4,1010000011011010111000100010110111100000011011010001001100101010000100110111111111101110,1.117249,-1.1173489211359304,False
,,,4,0110000111011010100011100100101111001011010011011110001101100011101110110001010110001100,1.117149,-1.1173489211359304,False
,,,4,1010010010011000111000100010110111001001010010010001001010101011000100110111111100111110,1.116949,-1.1173489211359315,False
,,,4,0000000110010000100011111010101101110100010000010010101110100011001010010100111110011011,1.116949,-1.117348915192463,False
,,,4,1100001111001010100011100010101111101111010011001010001101010010011101001101001011101011,1.116749,-1.1173489059757564,False
,,,4,0111010011111010111011100010101111101111000011011010001110111011000100110101101110101110,1.116449,-1.1173489211359315,False
,,,4,1010010010011100111000100010001111001001001010100011001010100011000111110001011111001111,0.828536,-0.8290363202441566,False
,,,4,1010000010011000011100100010111111001011000010110000001011010000011101101111011011101101,0.760164,-0.7602638294193278,False
,,,4,1000000110010000101111100010111001110100010011010010101111010000010101001001011011101111,0.760164,-0.7602638294193275,False
,,,4,0110001111011110101011101010101111000011010101010011000101010001011101101100011011111111,0.759964,-0.7602638294193275,False
,,,4,1110000011011000111000100010011010100101010010010001001111101011000100110111011100111110,0.478147,-0.47844692678366524,False
20,10,4,0,10011110110110110011001000010001111000110000,1.117349,-1.1173489211359304,False
20,10,4,0,11101001010111110110101010000011010001011111,1.117349,-1.1173489211359304,False
20,10,4,0,10101011011100111101111001000101000010001111,1.117149,-1.1173489211359304,False
20,10,4,0,11101100101101011010110111011000111001111011,1.116949,-1.1173489211359315,False
20,10,4,0,11010010111011100100110110011100001110111011,1.116849,-1.1173489211359315,False
20,10,4,0,00001100011111001100110101101110000000101110,1.116849,-1.1173489092727844,False
20,10,4,0,11111110000110110011000010000110101010101010,1.116749,-1.117348809660092,False
20,10,4,0,01110100001110011110100011011100110010110111,1.116649,-1.1173489210861698,False
20,10,4,0,00011110100100011111000111101111011100001111,1.116649,-1.1173489171399378,False
20,10,4,0,01011110100000110110100000100011100111001111,1.116549,-1.1173489211359315,False
20,10,4,0,00011010001010110010000110111011100011000101,1.11617,-1.1172698828602534,False
20,10,4,0,01100001110010000101001000100010101001001010,0.707798,-0.7083977383877155,False
20,10,4,0,10110101011000111100110011011100100100111001,0.521284,-0.521883545245152,False
20,10,4,0,00100001010011011001100010101111101100010010,0.521184,-0.5218835492819709,False
20,10,4,0,10100101010010001000000010101011101010001111,0.500065,-0.5001652413882415,False
20,10,4,0,00100100001110010111011110011000111011001101,0.403179,-0.40317873770272455,False
20,10,4,0,00010011011100000110101100001101101101110110,0.402779,-0.40317866072494446,False
20,10,4,0,10011011111001011001010001001000000000101001,0.402779,-0.40317857557330894,False
20,10,4,0,11001110001011011111110011010101000001001111,0.402479,-0.4031787313477407,False
20,10,4,0,01111101111000100001101101101011001111011001,0.402179,-0.40317873356245093,False
20,10,4,1,11100110101101010010110111011011110001111011,1.135789,-1.1361891516983382,False
20,10,4,1,01111001111010110110101010000000011001111111,1.135489,-1.1361891122520529,False
20,10,4,1,10011110110110110011001000110011111010110000,1.117349,-1.1173489211359304,False
20,10,4,1,10011110110110110011001010010001110000111111,1.117349,-1.1173489211359304,False
20,10,4,1,10101011011100011101111111011000111001011011,1.117349,-1.1173489211359304,False
20,10,4,1,10011100110110111111101000010001011000110100,1.117349,-1.1173489211359304,False
20,10,4,1,10111110110111110011001000110001110000110000,1.117349,-1.1173489211359304,False
20,10,4,1,11101100101101011010111001000101100010000011,1.117149,-1.1173489211359304,False
20,10,4,1,10101011011000110001111001000101010011001011,1.117049,-1.1173489211359315,False
20,10,4,1,10010110010010110011001000010001111000001011,1.117049,-1.1173489211359313,False
20,10,4,1,11101000001101011010110101011001111001011011,1.117049,-1.1173489182895895,False
20,10,4,1,11100100101100011110010111011000111001111011,1.116949,-1.1173489211359315,False
20,10,4,1,10101100011101011010100111011000111001111111,1.116949,-1.1173489211359315,False
20,10,4,1,10101011011100111101111001000110001111110001,1.116949,-1.1173489211359315,False
20,10,4,1,11101100101101001011110111011000111101111011,1.116949,-1.1173489211359315,False
20,10,4,1,01101100101101011110110111011000111001111011,1.116749,-1.1173487913551898,False
20,10,4,1,10101010111100111110011101001001001010010000,0.819516,-0.8196162385643739,False
20,10,4,1,10101011011100111101111001100111001010000111,0.760164,-0.7602638294193275,False
20,10,4,1,10111111011101111101111111000100000010001101,0.402979,-0.40317873770272455,False
20,10,4,1,10101011011100111101101001010101100010001110,0.402979,-0.40317873770272444,False
20,10,4,1,10010110010100010010110111011011110000111011,1.135789,-1.1361891486955247,False
20,10,4,1,01111001111110110110101010000010001001110111,1.135689,-1.1361891519175664,False
20,10,4,1,01111001111010111111111010000000011000111111,1.135489,-1.136189154167769,False
20,10,4,1,01111001111010111110101010000000011011101100,1.135489,-1.1361891488908336,False
20,10,4,1,10001110010110101011001000110011111010110110,1.117349,-1.1173489211359304,False
20,10,4,1,10011111100110110011001010010001110000011111,1.117349,-1.1173489211359304,False
